id,cidade,estado,sigla,codigo,gentilico,latitude,longitude,populacao,area,densidade
4774,Barretos,São Paulo,SP,3505500,barretense,-20.5279587,-48.6388879,122098,1566.16,78.0
4820,Campinas,São Paulo,SP,3509502,campineiro,-22.9098833,-47.0625812,1204073,794.57,1515.4
5178,Presidente Prudente,São Paulo,SP,3541406,prudentino,-22.121114,-51.3930254,228743,560.64,408.0
5201,Ribeirão Preto,São Paulo,SP,3543402,ribeirão-pretano,-21.170511,-47.8102452,703293,650.92,1080.5
5276,São Paulo,São Paulo,SP,3550308,paulistano,-23.5505199,-46.6333094,12252023,1521.11,8054.7
5295,Sorocaba,São Paulo,SP,3552205,sorocabano,-23.5015338,-47.4525944,679378,450.38,1508.4
